特征,相关性,绝对相关性
起火物_变压器,-0.005174402011239101,0.005174402011239101
引火源_油锅,0.00514801725844618,0.00514801725844618
起火位置_变配电室,0.0051480172584461685,0.0051480172584461685
起火位置_卫生间,0.0050957730061902285,0.0050957730061902285
起火物类型_农副产品,-0.005058273986888959,0.005058273986888959
起火位置_宾馆、酒店、招待所,-0.004994333271341951,0.004994333271341951
起火位置_餐饮场所,0.00495737606160893,0.00495737606160893
引火源_乱扔烟头,0.0049271082533122335,0.0049271082533122335
引火源_食用油,0.0049271082533122335,0.0049271082533122335
起火物类型_属于彩钢顶棚,0.0049271082533122335,0.0049271082533122335
引火源_排插,0.004927108253312232,0.004927108253312232
引火源_油,0.004927108253312231,0.004927108253312231
引火源_鞭炮,0.004927108253312228,0.004927108253312228
起火物_大灯,0.004927108253312228,0.004927108253312228
引火源_用火不慎烧干锅,0.004927108253312226,0.004927108253312226
起火物_燃油小汽车,0.004927108253312223,0.004927108253312223
起火物_塑料花盆,0.004927108253312222,0.004927108253312222
引火源_热水器,0.004927108253312221,0.004927108253312221
起火物_小汽车,0.00492710825331222,0.00492710825331222
引火源_发动机舱,0.004927108253312219,0.004927108253312219
引火源_纸质杂物,0.004927108253312196,0.004927108253312196
引火源_燃放烟花爆竹遗留火种引发火灾,0.004927108253312196,0.004927108253312196
起火物_室外电缆,0.004927108253312175,0.004927108253312175
起火物类型_家具,-0.004885114107302902,0.004885114107302902
起火位置_工地,0.0048459359215047345,0.0048459359215047345
起火物_树枝,0.004830398440501594,0.004830398440501594
起火物类型_其他外墙,0.004830398440501569,0.004830398440501569
起火位置_建筑外墙,0.004825565527889764,0.004825565527889764
起火位置_生产加工场所,0.004820022319354078,0.004820022319354078
起火物类型_其他起火物类型,-0.004802559936194977,0.004802559936194977
起火物_电线,-0.004742707338198842,0.004742707338198842
起火物类型_照明器具,0.0047065520545708514,0.0047065520545708514
起火物类型_高压成套配电装置,0.0047055822334936825,0.0047055822334936825
起火物类型_纺织品,-0.004639267745478256,0.004639267745478256
起火物_神台,0.004629216556081799,0.004629216556081799
引火源_短路,0.004610821159264988,0.004610821159264988
起火物_垃圾杂物,0.00453746785251259,0.00453746785251259
起火物_草丛,0.004529091670775116,0.004529091670775116
起火物_花盆,0.004420857270855206,0.004420857270855206
起火物_热水器,0.004411022374169865,0.004411022374169865
起火位置_货箱,0.004363944771965179,0.004363944771965179
引火源_锅炉,0.0043075483797583814,0.0043075483797583814
起火物类型_易燃、易爆物品,-0.004219288859938172,0.004219288859938172
起火物类型_清洁卫生电器,0.004191826199062795,0.004191826199062795
起火物类型_纯电动,-0.004095208069109664,0.004095208069109664
起火物类型_食用油脂,-0.003987373683431696,0.003987373683431696
起火物_电气线路,-0.003931010663473477,0.003931010663473477
引火源_外来飞火,0.0039302049149366495,0.0039302049149366495
起火物_电单车,-0.0038681727861261677,0.0038681727861261677
起火物_燃油轿车,-0.003868172786126055,0.003868172786126055
引火源_电气短路,0.003856588081909605,0.003856588081909605
引火源_充电器,0.003856588081909599,0.003856588081909599
起火位置_排气管,0.003856588081909573,0.003856588081909573
起火物_垃圾堆,0.003818871980429912,0.003818871980429912
起火物类型_视听影音,0.0037171566689217185,0.0037171566689217185
引火源_其他,-0.00369942618017632,0.00369942618017632
起火物_草堆,0.0036978069933933525,0.0036978069933933525
起火物_塑料板,0.003697806993393352,0.003697806993393352
引火源_焊渣,0.003697806993393351,0.003697806993393351
起火位置_风井,0.0036978069933933507,0.0036978069933933507
起火位置_书房,0.00369780699339335,0.00369780699339335
起火物_塑料垃圾,0.003697806993393349,0.003697806993393349
起火物类型_石油及制品,0.0036978069933933477,0.0036978069933933477
引火源_电闸,0.0036978069933933464,0.0036978069933933464
起火物类型_其他化学原料及制品,0.0036978069933933174,0.0036978069933933174
引火源_排插故障,0.003697806993393313,0.003697806993393313
引火源_路灯,0.0036978069933932683,0.0036978069933932683
起火物_杂物,0.0036775979093968234,0.0036775979093968234
起火物_电动三轮车,-0.0036603582620590865,0.0036603582620590865
起火物类型_电动两轮车,0.003643848448801184,0.003643848448801184
起火位置_蓄电池,0.003590164662595481,0.003590164662595481
起火物类型_谷物,-0.003569392199752868,0.003569392199752868
起火物_电动车,0.0035313589520050742,0.0035313589520050742
起火位置_商业网点,0.0034946180353811556,0.0034946180353811556
引火源_燃烧天然气使用明火,-0.003477130248896247,0.003477130248896247
起火物类型_其他电力电子元器件,0.00341467016809621,0.00341467016809621
引火源_木炭,0.003338829402521522,0.003338829402521522
起火物_炉灶,0.0033266436712734195,0.0033266436712734195
引火源_燃气,0.003326643671273411,0.003326643671273411
起火位置_喷漆、烤漆房,0.003326643671273406,0.003326643671273406
起火位置_临时室外建材堆放场所,0.0033266436712733882,0.0033266436712733882
起火物_枯草,0.003326643671273384,0.003326643671273384
起火物_空调,-0.003280240995975215,0.003280240995975215
起火物_电箱,-0.0032682577386461075,0.0032682577386461075
起火物类型_电动三轮车,-0.0032337578978498295,0.0032337578978498295
起火物_燃油车,0.003230519752427525,0.003230519752427525
起火物_电动自行车锂电池,-0.00319020806113954,0.00319020806113954
起火物类型_能源矿产矿物,0.0031704083262575683,0.0031704083262575683
引火源_发动机,0.0031405021506115175,0.0031405021506115175
起火物_油烟管道,-0.0031399401547997086,0.0031399401547997086
起火位置_主生产车间,0.0031155280642455045,0.0031155280642455045
起火物_抽油烟机,-0.003111990100760786,0.003111990100760786
起火物类型_易燃气体,-0.0031119901007607494,0.0031119901007607494
起火物类型_低速电动车,0.0030799382861043285,0.0030799382861043285
起火物_发动机舱,0.003013630650257502,0.003013630650257502
起火物_草,-0.0029947115649788785,0.0029947115649788785
引火源_电吹风,0.0029207795707740032,0.0029207795707740032
引火源_香烛,0.002920779570774001,0.002920779570774001
起火物类型_安防、通讯设备,0.002920779570773983,0.002920779570773983
引火源_电焊,0.0029207795707739815,0.0029207795707739815
起火位置_油、气管,0.0029207795707739724,0.0029207795707739724
起火物_厨具,0.0029207795707739716,0.0029207795707739716
起火物_拖把,0.002920779570773967,0.002920779570773967
起火物_照明灯,0.0029207795707739594,0.0029207795707739594
起火物_灶台,0.002891275299605883,0.002891275299605883
起火物_打火机,0.0028912752996058753,0.0028912752996058753
起火物_床铺,0.0028912752996058553,0.0028912752996058553
引火源_短路引起电火花,-0.0028191275987505438,0.0028191275987505438
起火物_草地,0.0027927312209463867,0.0027927312209463867
起火物_插排,0.002767602316888884,0.002767602316888884
起火物类型_成套配电装置,0.0027665872841711905,0.0027665872841711905
起火位置_电动助力车,0.002765731974629623,0.002765731974629623
引火源_化学点火源,-0.0027620794658169403,0.0027620794658169403
起火物_电动单车电池,-0.0027369603895856746,0.0027369603895856746
引火源_电表,0.0027227324499973626,0.0027227324499973626
起火位置_对外经营区,0.0027060617880630107,0.0027060617880630107
起火物_室外变压器,-0.002644317081169902,0.002644317081169902
起火物类型_空气、温度调节器,0.0026435267646720984,0.0026435267646720984
起火物_配电箱,-0.0026314483144381003,0.0026314483144381003
起火位置_其他区域,-0.0026314483144380943,0.0026314483144380943
起火物_空气消毒机,0.0026146165245527326,0.0026146165245527326
引火源_风扇,0.0026146165245527326,0.0026146165245527326
起火物_杂草垃圾,0.002614616524552725,0.002614616524552725
起火物_卡式炉,0.0026146165245527243,0.0026146165245527243
起火物_书本杂物,0.0026146165245527213,0.0026146165245527213
引火源_电瓶,0.002614616524552721,0.002614616524552721
引火源_香炉,0.0026146165245527204,0.0026146165245527204
起火物_门,0.002614616524552717,0.002614616524552717
引火源_纸张,0.0026146165245527157,0.0026146165245527157
起火物_纸质垃圾,0.0026146165245527157,0.0026146165245527157
起火物_燃气炉,0.0026146165245527144,0.0026146165245527144
起火物_施工材料,0.0026146165245527144,0.0026146165245527144
引火源_空气开关,0.002614616524552714,0.002614616524552714
起火物_杂物、垃圾,0.002614616524552713,0.002614616524552713
起火物_招牌灯,0.002614616524552712,0.002614616524552712
引火源_烧纸钱,0.0026146165245527105,0.0026146165245527105
起火物_热水器插座,0.00261461652455271,0.00261461652455271
起火物类型_燃油,0.002614616524552709,0.002614616524552709
起火物_电焊机,0.002614616524552709,0.002614616524552709
起火物_电烤箱,0.0026146165245527066,0.0026146165245527066
起火物_电动自行车电气线路,0.002614616524552705,0.002614616524552705
起火位置_图书室（馆）,0.002614616524552705,0.002614616524552705
起火物_电气线路故障,0.0026146165245527022,0.0026146165245527022
引火源_室外电表,0.002614616524552702,0.002614616524552702
引火源_新能源汽车电池故障,0.0026146165245527014,0.0026146165245527014
起火物_可燃液体,0.002614616524552701,0.002614616524552701
引火源_高压锅,0.0026146165245527005,0.0026146165245527005
起火物_纺织品,0.0026146165245527,0.0026146165245527
起火物_锅内油脂,0.002614616524552694,0.002614616524552694
起火物_路灯线路,0.0026146165245526935,0.0026146165245526935
起火物_灯具线路,0.0026146165245526935,0.0026146165245526935
起火物_小型客车,0.0026146165245526905,0.0026146165245526905
起火物_室外输电线路,0.0026146165245526896,0.0026146165245526896
引火源_烟花残骸,0.0026146165245526888,0.0026146165245526888
起火物_液化石油气瓶,0.0026146165245526875,0.0026146165245526875
引火源_烧垃圾,0.002614616524552687,0.002614616524552687
引火源_发动机冒烟,0.002614616524552687,0.002614616524552687
起火物_灌木,0.0026146165245526866,0.0026146165245526866
起火物_木柴,0.002614616524552685,0.002614616524552685
引火源_电池短路,0.0026146165245526844,0.0026146165245526844
起火物_短路,0.0026146165245526836,0.0026146165245526836
起火物_电插座,0.002614616524552682,0.002614616524552682
引火源_电动车,0.0026146165245526814,0.0026146165245526814
引火源_电动车线路,0.002614616524552681,0.002614616524552681
起火物_香烛,0.00261461652455268,0.00261461652455268
起火物_电暖气,0.0026146165245526792,0.0026146165245526792
引火源_气焊切割滴落物,0.0026146165245526792,0.0026146165245526792
引火源_纸屑,0.002614616524552679,0.002614616524552679
起火物_烟道管,0.002614616524552677,0.002614616524552677
引火源_汽车发动机,0.0026146165245526766,0.0026146165245526766
起火物_纸皮纸箱,0.0026146165245526758,0.0026146165245526758
起火物_煤气炉,0.002614616524552675,0.002614616524552675
引火源_电焊火花,0.0026146165245526736,0.0026146165245526736
起火位置_燃料区,0.0026146165245526727,0.0026146165245526727
起火物_废旧纸制品,0.002614616524552672,0.002614616524552672
起火物_废旧纸壳,0.002614616524552672,0.002614616524552672
起火物_断路器,0.002614616524552671,0.002614616524552671
起火物_玩具,0.0026146165245526667,0.0026146165245526667
起火物_电动轮椅,0.0026146165245526636,0.0026146165245526636
起火物_电缆电线,0.0026146165245526628,0.0026146165245526628
起火物_电脑显示屏,0.0026146165245526628,0.0026146165245526628
起火物_油烟管,0.002614616524552662,0.002614616524552662
起火物_室外垃圾,0.002614616524552662,0.002614616524552662
引火源_热烟气,0.0026146165245526593,0.0026146165245526593
起火物_电炉,0.002614616524552659,0.002614616524552659
起火物_床架,0.002614616524552658,0.002614616524552658
起火位置_船舱,0.0026146165245526567,0.0026146165245526567
